name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
BeCrO4,NA,BeCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-268795,-304575,-14.001,-27.06,7.24,2.7431,-1.0832,6.0017,-2.7343,-9.9664,-8.5462,-0.038,0
MgCrO4,NA,MgCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-286677,-324405,-14.995,-26.44,6.66,2.6638,-1.277,6.0849,-2.7263,-9.6061,-8.4206,-0.038,0
CaCrO4,NA,CaCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-310665,-342487,6.948,-30.19,10.48,3.1862,-0.0009,5.537,-2.779,-11.7978,-9.1847,-0.038,0
SrCrO4,NA,SrCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-313068,-343782,13.152,-32.76,10.36,3.1693,-0.0424,5.5548,-2.7773,-13.2959,-9.707,-0.038,0
BaCrO4,NA,BaCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-312583,-340842,24.015,-35.77,14.65,3.7566,1.3921,4.9389,-2.8366,-15.0586,-10.3215,-0.038,0
RaCrO4,NA,RaCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-313122,-338458,35.729,-38.45,14.92,3.7932,1.4816,4.9005,-2.8403,-16.6254,-10.8678,-0.038,0
MnCrO4,NA,MnCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-233415,-265560,3.57,-24.78,10.63,3.2071,0.0501,5.5151,-2.7811,-8.6346,-8.0819,-0.038,0
FeCrO4,NA,FeCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-200157,-234966,-6.486,-29.87,6.08,2.5844,-1.4709,6.1681,-2.7182,-11.6116,-9.1198,-0.038,0
CoCrO4,NA,CoCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-191358,-226919,-8.365,-29.74,3.14,2.1815,-2.4551,6.5907,-2.6776,-11.5332,-9.0925,-0.038,0
NiCrO4,NA,NiCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-189183,-225989,-12.564,-34.97,0.01,1.7541,-3.4989,7.0388,-2.6344,-14.5885,-10.1577,-0.038,0
CuCrO4,NA,CuCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-162642,-197176,-4.165,-26.92,3.94,2.2914,-2.1867,6.4754,-2.6886,-9.8881,-8.5189,-0.038,0
ZnCrO4,NA,ZnCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-213547,-249673,-7.481,-26.43,4.21,2.328,-2.0972,6.437,-2.6923,-9.5982,-8.4179,-0.038,0
RuCrO4,NA,RuCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-142476,-177806,-7.923,-30.81,4.03,2.3036,-2.1568,6.4626,-2.6899,-12.16,-9.311,-0.038,0
CdCrO4,NA,CdCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-196911,-230863,2.244,-23.97,11.97,3.3903,0.4974,5.323,-2.7996,-8.1646,-7.9181,-0.038,0
PbCrO4,NA,PbCrO4,aq,AML10,NA,2010-07-03,HKF,cal,-184568,-212329,26.114,-36.31,11.97,3.3903,0.4974,5.323,-2.7996,-15.3719,-10.4308,-0.038,0
LaCrO4+,NA,LaCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-344130,-385189,-35.992,-69.16,-8.55,0.9628,-5.4316,7.8686,-2.5545,-24.183,-17.1222,1.089,1
CeCrO4+,NA,CeCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-341688,-382654,-32.677,-83.24,-13.46,0.2743,-7.1134,8.5907,-2.485,-32.8713,-19.99,1.0388,1
PrCrO4+,NA,PrCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-342693,-384306,-33.782,-73.32,-12.3,0.4387,-6.7119,8.4183,-2.5016,-26.9199,-17.9689,1.0555,1
NdCrO4+,NA,NdCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-340676,-381922,-33.229,-77.2,-12.57,0.3992,-6.8082,8.4597,-2.4976,-29.2689,-18.761,1.0471,1
SmCrO4+,NA,SmCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-339211,-380739,-34.556,-77.34,-11.59,0.5403,-6.4636,8.3117,-2.5118,-29.1623,-18.7883,1.0672,1
EuCrO4+,NA,EuCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-317448,-360327,-37.097,-68.35,-10.96,0.6388,-6.2231,8.2084,-2.5218,-23.5588,-16.9584,1.1057,1
GdCrO4+,NA,GdCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-338700,-379660,-32.898,-67.42,-10.16,0.7272,-6.0071,8.1157,-2.5307,-23.5963,-16.7672,1.0421,1
TbCrO4+,NA,TbCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-339506,-382393,-38.202,-67.28,-10.6,0.6933,-6.09,8.1513,-2.5273,-22.7779,-16.7399,1.1224,1
DyCrO4+,NA,DyCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-338743,-382138,-39.529,-61.78,-10.43,0.7245,-6.0137,8.1186,-2.5304,-19.381,-15.6201,1.1425,1
HoCrO4+,NA,HoCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-341359,-384467,-38.534,-63.93,-11.23,0.6095,-6.2946,8.2391,-2.5188,-20.7732,-16.0571,1.1274,1
ErCrO4+,NA,ErCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-339868,-384163,-42.954,-65.27,-12.48,0.4612,-6.6568,8.3947,-2.5039,-20.9399,-16.3302,1.1944,1
TmCrO4+,NA,TmCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-339708,-383997,-42.733,-65.27,-12.48,0.4601,-6.6596,8.3959,-2.5037,-20.9708,-16.3302,1.191,1
YbCrO4+,NA,YbCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-332935,-375817,-41.407,-68.09,-13.82,0.2701,-7.1235,8.595,-2.4846,-22.8009,-16.9037,1.1709,1
LuCrO4+,NA,LuCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-339338,-383631,-48.259,-62.19,-14.26,0.2441,-7.187,8.6223,-2.4819,-18.3981,-15.702,1.2747,1
AlCrO4+,NA,AlCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-300277,-329255,-2.31,-22.05,-0.42,1.9032,-3.1348,6.8825,-2.6495,-1.3566,-7.5261,0.5789,1
GaCrO4+,NA,GaCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-221635,-251972,-3.871,-4.38,3.45,2.4412,-1.8206,6.3182,-2.7038,9.1844,-3.9271,0.6026,1
InCrO4+,NA,InCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-207404,-233224,15.343,27.72,8.42,3.0225,-0.4009,5.7087,-2.7625,25.2579,2.6111,0.3116,1
ScCrO4+,NA,ScCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-325568,-349019,17.745,33.02,9.41,3.1461,-0.099,5.5791,-2.775,28.0199,3.6908,0.2753,1
VCrO4+,NA,VCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-242299,-263194,24.951,48.92,12.39,3.517,0.8068,5.1902,-2.8124,36.3056,6.9299,0.1662,1
FeCrO4+,NA,FeCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-189696,-214281,12.187,17.42,7.15,2.8649,-0.7859,5.874,-2.7466,19.6809,0.5132,0.3594,1
YCrO4+,NA,YCrO4+,aq,AML10,NA,2010-07-03,HKF,cal,-348302,-372092,18.946,35.67,9.91,3.2079,0.052,5.5143,-2.7812,29.4008,4.2306,0.2571,1
ZrCrO4+2,NA,ZrCrO4+2,aq,AML10,NA,2010-07-03,HKF,cal,-318046,-354803,-41.459,64.52,-10.25,0.758,-5.9319,8.0834,-2.5338,54.6888,10.109,1.1717,1
RuCrO4+2,NA,RuCrO4+2,aq,AML10,NA,2010-07-03,HKF,cal,-141077,-167607,5.976,6.81,4.55,2.5404,-1.5785,6.2143,-2.7138,14.3488,-1.6477,0.4535,2
ThCrO4+2,NA,ThCrO4+2,aq,AML10,NA,2010-07-03,HKF,cal,-355180,-388722,-27.615,85.52,-8.88,1.059,-5.1967,7.7678,-2.5642,70.0375,14.3862,1.5061,2
H2AsO4-,NA,H2AsO4-,aq,NA03.1,NA,2017-10-17,HKF,J,-753650,-911420,112.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
HAsO4-2,NA,HAsO4-2,aq,NA03.1,NA,2017-10-17,HKF,J,-713730,-908410,-11.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
AsO4-3,NA,AsO4-3,aq,NA03.1,NA,2017-10-17,HKF,J,-646360,-890210,-176.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
H2AsO3-,NA,H2AsO3-,aq,NA03.1,NA,2017-10-17,HKF,J,-587660,-714740,112.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
HAsO3-2,NA,HAsO3-2,aq,NA03.1,NA,2017-10-17,HKF,J,-507400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
AsO3-3,NA,AsO3-3,aq,NA03.1,NA,2017-10-17,HKF,J,-421800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3
As3S4(HS)2-,NA,As3S4(HS)2-,aq,NA03.1,NA,2017-10-17,HKF,J,-125600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
AsS(OH)HS-,NA,AsS(OH)HS-,aq,NA03.1,NA,2017-10-17,HKF,J,-244400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
AuCl2-,NA,AuCl2-,aq,AZ01,NA,2018-09-07,HKF,cal,-36795,-46664,47.16,-26.4,68.6,11.4774,20.2425,-2.2063,-3.6158,27.0677,-22.44,0.8623,-1
AuHS,NA,AuHS,aq,AZ10,PAB+14,2018-09-07,HKF,cal,8344,13193,50.86,1.8,56.5,9.4965,15.4057,-0.3052,-3.1459,-38.1356,19.6524,0,0
Au(HS)2-,NA,Au(HS)2-,aq,AZ10,NA,2018-09-07,HKF,cal,3487,4703,77.46,3.3,75.1,12.3373,22.3421,-3.0317,-3.7026,-53.601,31.403,0.7673,-1
Au+,NA,Au+,aq,AZ01,NA,2018-09-26,HKF,cal,39000,45182,16.5,0.58,31.4,6.1161,7.152,2.9389,-3.0747,7.7764,-2.9158,0.139,1
Au(OH)2-,NA,Au(OH)2-,aq,AZ01,NA,2018-09-26,HKF,cal,-66553,-94664,12.9,-33.1,24.6,5.4533,5.5338,3.5749,-3.0078,-5.5091,-9.7771,0.8465,-1
AuCl,NA,AuCl,aq,AZ01,NA,2018-09-26,HKF,cal,-3184,-2077,41.73,-15.1,53.1,9.0294,14.2654,0.143,-3.3687,-2.6993,-6.1162,0,0
AuOH,NA,AuOH,aq,AZ01,NA,2018-09-26,HKF,cal,-32716,-41533,21.89,-11.1,32.4,6.1937,7.3415,2.8644,-3.0825,-3.037,-3.9635,0,0
Ag+,NA,Ag+,aq,AZ01,NA,2018-09-26,HKF,cal,18427,25281,17.54,7.9,-0.8,1.7285,-3.5608,7.1496,-2.6318,18.8783,-4.4327,0.216,1
AgOH,NA,AgOH,aq,AZ01,NA,2018-09-26,HKF,cal,-22019,-31173,19.6,-6.42,0.365,1.8149,-3.3498,7.0667,-2.6405,2.4041,-4.3424,0,0
Ag(OH)2-,NA,Ag(OH)2-,aq,AZ01,NA,2018-09-26,HKF,cal,-61901,-88893,15.518,-23.3,-6.84,1.2839,-4.6464,7.5763,-2.5869,3.495,-7.7808,1.2039,-1
AgHS,NA,AgHS,aq,AZ10,NA,2018-09-26,HKF,cal,2314,2722,34.77,1.8,24.5,5.1121,4.7007,3.9024,-2.9733,-36.0117,18.6121,0,0
Ag(HS)2-,NA,Ag(HS)2-,aq,AZ10,NA,2018-09-26,HKF,cal,287,-6636,49,3.4,42.8,7.8651,11.4225,1.2604,-3.2512,13.9576,-2.3624,0.6367,-1
AgCl,NA,AgCl,aq,AZ01,NA,2018-09-26,HKF,cal,-17399,-18816,32.07,-5.328,21.631,4.275,3.7555,4.2739,-2.9343,3.0441,-4.1199,0,0
AgCl2-,NA,AgCl2-,aq,AZ01,NA,2018-09-26,HKF,cal,-51350,-60092,49.78,-16.6,37.1,7.1327,9.8065,1.8947,-3.1844,4.8953,-6.7789,0.6667,-1
AgCl3-2,NA,AgCl3-2,aq,AVZP06,NA,2018-09-26,HKF,cal,-82640,-105613,46.16,NA,NA,14.504,27.6353,-5.1192,-3.9214,24.7396,-4.6459,2.544,-2
Cu+,NA,Cu+,aq,AZ01,NA,2018-09-26,HKF,cal,11940,19220,16.726,3.465,-3.542,1.4159,-4.3243,7.4497,-2.6002,11.4699,-2.3288,0.3587,1
CuOH,NA,CuOH,aq,AZ01,NA,2018-09-26,HKF,cal,-31093,-38208,24.191,-11.378,-1.981,1.4939,-4.1337,7.3748,-2.6081,58.5587,-34.416,0,0
Cu(OH)2-,NA,Cu(OH)2-,aq,AZ01,NA,2018-09-26,HKF,cal,-77870,-106032,9.346,-32.486,-9.582,0.9626,-5.4309,7.8846,-2.5545,-0.5862,-9.652,1.3466,-1
CuHS,NA,CuHS,aq,AZ10,NA,2018-09-26,HKF,cal,-3401,883,45.56,-8.7,38.3,4.7896,3.9132,4.2119,-2.9408,5.3754,-3.3096,0,0
Cu(HS)2-,NA,Cu(HS)2-,aq,AZ10,NA,2018-09-26,HKF,cal,-5902,-12725,47.09,-1.2,70.1,11.649,20.6614,-2.371,-3.6331,12.6022,-3.2693,0.7794,-1
CuCl,NA,CuCl,aq,AZ01,NA,2018-09-26,HKF,cal,-24594,-25824,30.455,-8.483,19.285,4.404,2.9716,4.582,-2.9018,1.195,-4.7626,0,0
CuCl2-,NA,CuCl2-,aq,AZ01,NA,2018-09-26,HKF,cal,-57610,-63330,57.67,-20.907,34.754,6.8266,8.8868,2.257,-3.1464,1.2981,-7.2932,0.8094,-1
Zn+2,NA,Zn+2,aq,AT14,NA,2018-09-26,HKF,cal,-35200,-36660,-26.2,-5.6,-24.3,-1.0676,-8.929,6.1282,-2.4098,18.74,-5.37,1.4574,2
ZnOH+,NA,ZnOH+,aq,AT14,NA,2018-09-26,HKF,cal,-80044,-93794,-11.666,22.3,-17.3,-0.3531,-8.6454,9.1474,-2.4217,46.966,-8.8536,0.7212,1
ZnO,NA,ZnO,aq,AT14,NA,2018-09-26,HKF,cal,-65720,-72176,12.8,-30.1,-6.2,0.9111,-5.5568,7.9341,-2.5493,-34.6899,2.2629,0,0
HZnO2-,NA,HZnO2-,aq,AT14,NA,2018-09-26,HKF,cal,-110156,-138692,-5.546,-11.4,-7.8,1.2749,-4.6685,7.585,-2.586,15.6643,-5.5661,1.7055,-1
ZnO2-2,NA,ZnO2-2,aq,AT14,NA,2018-09-26,HKF,cal,-93290,-132100,-40,-15,-26.4,-0.5559,-9.1347,9.3301,-2.4013,32.5837,-6.09,3.8216,-2
Zn(HS)2,NA,Zn(HS)2,aq,AT14,NA,2018-09-26,HKF,cal,-42792,-50529,30.53,53.7,32,6.1421,7.2155,2.914,-3.0773,81.1221,-13.4994,0,0
Zn(HS)2OH-,NA,Zn(HS)2OH-,aq,AT14,NA,2018-09-26,HKF,cal,-90721,-116445,25.91,57.1,39.4,7.5746,10.7133,1.5391,-3.2219,-64.8659,65.6117,1.2291,-1
Zn(HS)3-,NA,Zn(HS)3-,aq,AT14,NA,2018-09-26,HKF,cal,-44740,-59813,44.792,69.3,64.7,10.9401,18.9305,-1.6907,-3.5616,55.4643,11.0798,0.9432,-1
Zn(HS)4-2,NA,Zn(HS)4-2,aq,AT14,NA,2018-09-26,HKF,cal,-43397,-65432,60.31,79.6,119.8,16.3691,32.1862,-6.9009,4.1096,74.2973,13.186,2.3296,-2
ZnCl+,NA,ZnCl+,aq,AT14,NA,2018-09-26,HKF,cal,-67094,-73072,0.94,21.9,-0.3,1.8973,-3.1487,6.9876,-2.6488,37.1358,-5.1114,0.5299,1
ZnCl2,NA,ZnCl2,aq,AT14,NA,2018-09-26,HKF,cal,-98569,-109904,25.219,39.4,26.3,5.3707,5.3321,3.6543,-2.9994,29.2692,4.9953,0,0
ZnCl3-,NA,ZnCl3-,aq,AT14,NA,2018-09-26,HKF,cal,-130030,-150605,36.477,47.3,56.1,9.78,16.0979,-0.5773,-3.4445,63.5202,-3.4116,1.0048,-1
ZnCl4-2,NA,ZnCl4-2,aq,AT14,NA,2018-09-26,HKF,cal,-160142,-189668,48.709,49.5,89.2,14.82,28.404,-5.4143,-3.9532,79.2287,-3.2725,2.4996,-2
HCl,NA,HCl,aq,TZA97,NA,2018-09-26,HKF,cal,-30411,-42882,0.42,35.74,16.38,16.1573,-11.4311,-46.1866,-2.3036,46.4716,-5.2811,0,0
Pd+2,NA,Pd+2,aq,TBZ+13,NA,2018-09-26,HKF,cal,45204,49359,-8.23,-1.6,-15.7,0.0259,-7.7181,8.7836,-2.4599,16.4002,-3.3612,1.2128,2
PdOH+,NA,PdOH+,aq,TBZ+13,NA,2018-09-26,HKF,cal,-10450,-18096,7.9,-0.01,-8.45,0.7528,-5.9431,8.086,-2.5333,12.0135,-3.9905,0.4245,1
PdOH(HS)3-2,NA,PdOH(HS)3-2,aq,TBZ+13,NA,2018-09-26,HKF,cal,-64122,-106114,9.37,-15.192,18.335,5.322,5.2133,3.7009,-2.9945,25.8341,-6.1292,3.1012,-2
PdO,NA,PdO,aq,TBZ+13,NA,2018-09-26,HKF,cal,-5769,-14249,5.1,-21.31,-9.71,0.437,-6.7144,8.3891,-2.5014,-34.1124,6.2981,0,0
HPdO2-,NA,HPdO2-,aq,TBZ+13,NA,2018-09-26,HKF,cal,-47694,-71562,9.2,-44.98,-0.17,2.2889,-2.1926,6.6118,-2.6884,-25.0905,-3.0661,1.4822,-1
Pd(HS)2,NA,Pd(HS)2,aq,TBZ+13,NA,2018-09-26,HKF,cal,-16247,-32818,-0.01,21.63,-1.454,1.5661,-3.9575,7.3055,-2.6154,18.8429,1.3714,0,0
Pd(HS)3-,NA,Pd(HS)3-,aq,TBZ+13,NA,2018-09-26,HKF,cal,-17986,-34932,37.6,-53.372,24.502,5.4739,5.5839,3.5552,-3.0098,-15.4092,-13.9064,1.0532,-1
PdCl+,NA,PdCl+,aq,TBZ+13,NA,2018-09-26,HKF,cal,6974,3831,9.54,30.253,9.238,3.1642,-0.0554,5.7718,-2.7767,27.5783,3.1279,0.3996,1
PdCl2,NA,PdCl2,aq,TBZ+13,NA,2018-09-26,HKF,cal,-29095,-39319,28.04,55.78,37.02,6.8314,8.8985,2.2524,-3.1469,38.8581,8.3281,0,0
PdCl3-,NA,PdCl3-,aq,TBZ+13,NA,2018-09-26,HKF,cal,-63311,-81260,44.38,74.984,67.98,11.3883,20.0249,-2.1208,-3.6068,58.8583,12.2396,0.9494,-1
PdCl4-2,NA,PdCl4-2,aq,TBZ+13,NA,2018-09-26,HKF,cal,-95882,-124686,50.22,87.859,102.47,16.626,32.8134,-7.1474,-4.1355,80.5271,14.8622,2.4824,-2
Pt+2,NA,Pt+2,aq,TBB15,NA,2018-10-10,HKF,cal,53870,53388,-22.9,13.4,-35.25,-2.5738,-14.0657,11.2786,-2.1975,27.2396,-0.3032,1.4344,2
PtCl+,NA,PtCl+,aq,TBB15,NA,2018-10-10,HKF,cal,14608,6857,-5.03,64,-12.34,0.286,-7.0829,8.534,-2.4862,49.4064,10.0082,0.6203,1
PtCl2,NA,PtCl2,aq,TBB15,NA,2018-10-10,HKF,cal,-22697,-37511,13.53,121.7,13.18,3.5685,0.9318,5.3838,-2.8175,77.4811,21.7525,0,0
PtCl3-,NA,PtCl3-,aq,TBB15,NA,2018-10-10,HKF,cal,-58216,-80732,29.95,187.4,41.6,7.8523,11.3912,1.2727,-3.2499,126.7713,35.1357,1.1679,-1
PtCl4-2,NA,PtCl4-2,aq,TBB15,NA,2018-10-10,HKF,cal,-91665,-125004,35.9,-47.5,73.28,12.7049,23.2396,-3.3844,-3.7397,3.166,-12.7168,2.6993,-2
S3-,NA,S3-,aq,PD15,NA,2018-08-02,HKF,cal,13160,10840,28.6,62.3,37.7,2.5,19.9,9.2,-3.6,50.2,9.6,0.8,-1
As(OH)3,NA,As(OH)3,aq,PPB+08.1,NA,2020-07-27,HKF,J,-639800,-737300,212.4,85,47.5,45.2,16.1,43.7,-18,186.2,-47.7,0.52,0
AsO(OH)3,NA,AsO(OH)3,aq,PPB+08.1,NA,2020-07-27,HKF,J,-766300,-898600,198.3,105,53,48.1,11.7,54.4,-12.6,198.7,-42.1,1,0
CoCl+,NA,CoCl+,aq,LBT+11,NA,2020-09-18,HKF,cal,-45107.8,-51953.1,-4.69,-2.83,-1.5,2.1345,-2.5699,6.6399,-2.6728,19.6416,-3.6228,1.7005,1
CoCl2(oct),NA,CoCl2,aq,LBT+11,NA,2020-09-18,HKF,cal,-75781.9,-93044.7,2.62,1.11,25.06,5.1814,4.8721,3.4447,-2.9805,6.1805,-2.8194,-0.038,0
CoCl2(tet),NA,CoCl2,aq,LBT+11,NA,2020-09-18,HKF,cal,-73419.7,-96173.2,-15.7962,139.332,25.06,5.1814,4.8721,3.4448,-2.9805,90.315,25.336,-0.038,0
CoCl4-2,NA,CoCl4-2,aq,LBT+11,NA,2020-09-18,HKF,cal,-134150,-171558,19.55,72.09,27.74,6.5467,8.2069,2.013,-3.1183,76.3357,11.6389,2.9159,-2
FeCO3,NA,FeCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-155442,-183875,-13.97,-30,NA,NA,NA,NA,NA,-11.7653,-9.1456,-0.038,0
MnCO3,NA,MnCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-187703,-213178,-2.93,-26.2,NA,NA,NA,NA,NA,-9.5383,-8.3715,-0.038,0
ZnCO3,NA,ZnCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-167872,-197642,-15.06,-27.43,NA,NA,NA,NA,NA,-10.2592,-8.6221,-0.038,0
CuCO3,NA,CuCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-119725,-147820,-11.42,-27.8,NA,NA,NA,NA,NA,-10.476,-8.6975,-0.038,0
CdCO3,NA,CdCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-150754,-178085,-4.39,-25.6,NA,NA,NA,NA,NA,-9.1867,-8.2493,-0.038,0
PbCO3,NA,PbCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-140701,-161150,21.81,-34.8,NA,NA,NA,NA,NA,-14.5784,-10.1234,-0.038,0
CoCO3,NA,CoCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-145208,-174468,-16.03,-29.9,NA,NA,NA,NA,NA,-11.7067,-9.1252,-0.038,0
NiCO3,NA,NiCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-143681,-174283,-20.64,-33.8,NA,NA,NA,NA,NA,-13.9924,-9.9197,-0.038,0
Fe(CO3)2-2,NA,Fe(CO3)2-2,aq,SPD+19,NA,2020-10-05,HKF,cal,-283939,-354507,-33.02,-56.1,NA,NA,NA,NA,NA,7.4869,-14.4622,3.712,-2
Zn(CO3)2-2,NA,Zn(CO3)2-2,aq,SPD+19,NA,2020-10-05,HKF,cal,-294950,-366798,-34.11,-53.53,NA,NA,NA,NA,NA,9.1454,-13.9387,3.7286,-2
Cu(CO3)2-2,NA,Cu(CO3)2-2,aq,SPD+19,NA,2020-10-05,HKF,cal,-250760,-321123,-30.47,-53.9,NA,NA,NA,NA,NA,8.4209,-14.014,3.6735,-2
Pb(CO3)2-2,NA,Pb(CO3)2-2,aq,SPD+19,NA,2020-10-05,HKF,cal,-271913,-336371,2.76,-60.9,NA,NA,NA,NA,NA,-0.3186,-15.4399,3.1701,-2
NaCO3-,NA,NaCO3-,aq,SPD+19,NA,2020-10-05,HKF,cal,-189567,-223464,-10.94,-8.82,NA,NA,NA,NA,NA,-12.4895,-4.8318,-1.4638,-1
KCO3-,NA,KCO3-,aq,SPD+19,NA,2021-02-25,HKF,cal,-194252,-215525,17.89,-16.12,NA,NA,NA,NA,NA,-20.7896,-6.3182,-1.9005,-1
LiCO3-,NA,LiCO3-,aq,SPD+19,NA,2021-02-25,HKF,cal,-196650,-238469,-42.81,-3.9,NA,NA,NA,NA,NA,-5.1587,-3.829,-0.9812,-1
RbCO3-,NA,RbCO3-,aq,SPD+19,NA,2021-02-25,HKF,cal,-194535,-218275,31.05,-21.1,NA,NA,NA,NA,NA,-25.5442,-7.3327,-2.0998,-1
NH4CO3-,NA,NH4CO3-,aq,SPD+19,NA,2021-02-25,HKF,cal,-145926,-190926,24.74,-2.36,NA,NA,NA,NA,NA,-13.681,-3.5153,-2.0042,-1
FeHCO3+,NA,FeHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-164158,-184997,11.5,55.02,NA,NA,NA,NA,NA,41.887,8.1736,0.377,1
MnHCO3+,NA,MnHCO3+,aq,SPD+19,NA,2021-02-25,HKF,cal,-198070,-214597,23.97,63.57,NA,NA,NA,NA,NA,45.1584,9.9153,0.1882,1
ZnHCO3+,NA,ZnHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-177692,-199910,10.27,60.81,NA,NA,NA,NA,NA,45.4479,9.3515,0.3957,1
CuHCO3+,NA,CuHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-127117,-147520,14.38,59.97,NA,NA,NA,NA,NA,44.3866,9.1819,0.3334,1
CdHCO3+,NA,CdHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-161571,-180938,22.33,64.92,NA,NA,NA,NA,NA,46.179,10.1903,0.2131,1
PbHCO3+,NA,PbHCO3+,aq,SPD+19,NA,2021-02-25,HKF,cal,-149253,-160727,51.92,44.22,NA,NA,NA,NA,NA,29.9188,5.9737,-0.235,1
CoHCO3+,NA,CoHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-156284,-178030,9.17,55.25,NA,NA,NA,NA,NA,42.3438,8.2195,0.4123,1
NiHCO3+,NA,NiHCO3+,aq,SPD+19,NA,2020-10-05,HKF,cal,-154211,-176473,7.33,46.47,NA,NA,NA,NA,NA,37.4577,6.432,0.4401,1
NaHCO3,NA,NaHCO3,aq,SPD+19,NA,2020-10-05,HKF,cal,-203093,-222193,38.69,47.88,NA,NA,NA,NA,NA,33.9093,6.7192,-0.0347,0
KHCO3,NA,KHCO3,aq,SPD+19,NA,2021-02-25,HKF,cal,-207103,-219419,52.08,31.95,NA,NA,NA,NA,NA,22.7051,3.4743,-0.2375,0
FeSO4,NA,FeSO4,aq,SPD+19,NA,2021-02-25,HKF,cal,-203129,-238307,-5.8,-28.4,NA,NA,NA,NA,NA,-10.8255,-8.819,-0.038,0
HNbO3,NA,HNbO3,aq,AKK+20,NA,2021-03-20,HKF,cal,-226539,-256803,-3.64,82.798,77.961,12.4158,22.657,-3.1551,-3.7156,54.5875,13.9305,0.0119,0
HTaO3,NA,HTaO3,aq,AKK+20,NA,2021-03-20,HKF,cal,-242833,-275401,-10.15,90.396,91.282,14.0782,28.7832,-7.9346,-3.9689,58.6881,15.7442,0.0347,0
NbO2+,NA,NbO2+,aq,AKK+20,NA,2021-03-20,HKF,cal,-172426,-195178,-34.19,120.211,56.993,9.9318,16.4686,-0.7228,-3.4598,86.1532,21.0385,1.0563,1
NbO3-,NA,NbO3-,aq,AKK+20,NA,2021-03-20,HKF,cal,-219884,-251041,-6.64,-53.324,55.763,9.9938,16.6199,-0.7823,-3.4661,-10.9133,-13.8971,1.7214,-1
TaO2+,NA,TaO2+,aq,AKK+20,NA,2021-03-20,HKF,cal,-186385,-210781,-38.48,127.38,70.18,11.7607,20.9342,-2.4779,-3.6444,90.0908,22.9127,1.1263,1
