name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
Th(Oxal)+2,NA,ThC2O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-344064,-380981,-41.5,6.9,0,0,0,0,0,24.3366,-1.629,1.6897,2
U(Oxal)+2,NA,UC2O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-299498,-335905,-40.5,7.3,0,0,0,0,0,24.3797,-1.5475,1.6668,2
Np(Oxal)+2,NA,NpC2O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-290553,-324602,-41.8,6.8,0,0,0,0,0,24.2778,-1.6493,1.6897,2
PuO2(Oxal),NA,PuO2C2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-347049,-388846,12.9,15.8,0,0,0,0,0,16.6355,0.1839,0.1446,0
UO2(Oxal),NA,UO2C2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-394838,-439747,11.2,15.8,0,0,0,0,0,16.8508,0.1839,0.1704,0
Am(Oxal)+,NA,AmC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-313961,-342092,-6.1,-28.9,0,0,0,0,0,-5.36,-8.9214,0.6472,1
Cm(Oxal)+,NA,CmC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-311797,-340287,-6.3,-28.8,0,0,0,0,0,-5.3012,-8.9011,0.6472,1
Y(Oxal)+,NA,YC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-333796,-366418,-13.6,-29,0,0,0,0,0,-4.4891,-8.9418,0.7584,1
Be(Oxal),NA,BeC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-258486,-287616,5.4,5.4,0,0,0,0,0,11.4898,-1.9345,0.2582,0
Hg(Oxal),NA,HgC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-135958,-165076,21.3,8.9,0,0,0,0,0,11.5281,-1.2216,0.0174,0
Cr(Oxal),NA,CrC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-206872,-235418,10.7,-0.5,0,0,0,0,0,7.3612,-3.1364,0.178,0
Fe(Oxal),NA,FeC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-187214,-216233,10,-1.4,0,0,0,0,0,6.9223,-3.3197,0.1886,0
La(Oxal)+,NA,LaC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-332059,-363948,-8.2,-30.5,0,0,0,0,0,-6.0804,-9.2474,0.6732,1
Tb(Oxal)+,NA,TbC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330479,-363938,-9.5,-29.1,0,0,0,0,0,-5.1099,-8.9622,0.6911,1
Er(Oxal)+,NA,ErC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-326540,-360868,-12.4,-27.4,0,0,0,0,0,-3.7182,-8.6159,0.7384,1
Lu(Oxal)+,NA,LuC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330652,-364368,-15.7,-25.3,0,0,0,0,0,-2.0604,-8.1881,0.7895,1
Cr(Oxal)+,NA,CrC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-219365,-253960,-25.2,-15.9,0,0,0,0,0,4.6276,-6.2733,0.9306,1
Ga(Oxal)+,NA,GaC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-213318,-249539,-26.5,-19.5,0,0,0,0,0,2.7393,-7.0067,0.957,1
Sc(Oxal)+,NA,ScC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-308354,-340481,-14.3,-28.7,0,0,0,0,0,-4.2279,-8.8807,0.7686,1
In(Oxal)+,NA,InC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-194447,-228632,-15.6,-8.6,0,0,0,0,0,7.7267,-4.7863,0.7895,1
Pu(Oxal)+2,NA,PuC2O4+2,aq,PSK99,SLOP07.1,2006-08-24,HKF,cal,-285533,-322634,-36,7.1,0,0,0,0,0,23.7073,-1.5882,1.6004,2
NpO2(Oxal),NA,NpO2C2O4,aq,PSK99,OBIGT.4,2006-08-24,HKF,cal,-327304,-365780,23.7,17.8,0,0,0,0,0,22.4362,0.5913,0.6983,0
Sm(Oxal)+,NA,SmC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-327268,-359798,-7.3,-36.6,0,0,0,0,0,-9.729,-10.4899,0.6644,1
Cs(Mal)-,NA,CsC3H2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-234261,-269659,50.7,8.3,0,0,0,0,0,18.2295,-1.3438,0.8611,-1
NH4(Mal)-,NA,NH4C3H2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-184292,-240119,47.2,30.6,0,0,0,0,0,31.744,3.1986,0.9143,-1
Sr(Mal),NA,SrC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-301413,-337769,24,4.6,0,0,0,0,0,8.6663,-2.0975,-0.0234,0
Cr(Mal),NA,CrC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-209628,-247329,12.6,7.4,0,0,0,0,0,11.7505,-1.5271,0.1492,0
Be(Mal),NA,BeC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-263425,-301710,7.3,13.3,0,0,0,0,0,15.8793,-0.3253,0.2294,0
Fe(Mal),NA,FeC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-190569,-228744,11.9,6.5,0,0,0,0,0,11.3118,-1.7105,0.1598,0
In(Mal)+,NA,InC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-197039,-240379,-13.7,-0.7,0,0,0,0,0,12.0964,-3.1771,0.7584,1
Y(Mal)+,NA,YC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-334437,-346214,-11.7,-21.1,0,0,0,0,0,-0.1075,-7.3326,0.7287,1
Ca(Mal),NA,CaC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-299291,-336094,19.9,7.1,0,0,0,0,0,10.9999,-1.5943,0.0825,0
Ba(Mal),NA,BaC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-300901,-336014,30.7,2.3,0,0,0,0,0,6.3055,-2.566,-0.1446,0
Mn(Mal),NA,MnC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-223349,-260016,18.1,10.5,0,0,0,0,0,12.5039,-0.8957,0.022,0
Co(Mal),NA,CoC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-181890,-220607,10.7,6.8,0,0,0,0,0,11.4747,-1.6493,0.1583,0
Ni(Mal),NA,NiC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-180254,-219729,8.2,2.9,0,0,0,0,0,9.8222,-2.4438,0.234,0
Mg(Succ),NA,MgC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-275327,-323172,13.4,24.2,0,0,0,0,0,21.4953,1.8949,0.1371,0
Ba(Succ),NA,BaC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-301248,-344085,37.4,17.2,0,0,0,0,0,14.3544,0.469,-0.2264,0
La(Succ)+,NA,LaC4H4O4+,aq,PSK99,OBIGT.4,2006-08-24,HKF,cal,-333783,-382552,0.4,-7.7,0,0,0,0,0,6.2221,-4.603,0.5464,1
NH4(Succ)-,NA,NH4C4H4O4-,aq,PSK99,OBIGT.4,2006-08-24,HKF,cal,-184830,-248381,53.9,5.5,0,0,0,0,0,16.1839,-1.9142,0.8127,-1
Be(Succ),NA,BeC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-261329,-307338,14,28.2,0,0,0,0,0,23.7636,2.7097,0.128,0
Fe(Succ)+,NA,FeC4H4O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-180944,-230499,-9.3,-4.6,0,0,0,0,0,9.2484,-3.9715,0.6911,1
Sc(Succ)+,NA,ScC4H4O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-311593,-360599,-5.7,-5.9,0,0,0,0,0,8.049,-4.2363,0.6388,1
Sr(Succ),NA,SrC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-305007,-349088,30.7,19.5,0,0,0,0,0,16.4919,0.9172,-0.1249,0
PuO2(Succ),NA,PuO2C4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-352253,-410929,21.5,38.6,0,0,0,0,0,28.909,4.8282,0.0144,0
NpO2(Succ),NA,NpO2C4H4O4,aq,PSK99,OBIGT.4,2006-08-24,HKF,cal,-334413,-389768,32.3,40.6,0,0,0,0,0,39.4934,5.2356,1.1402,0
Sm(Succ)+,NA,SmC4H4O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330384,-379793,1.3,-13.8,0,0,0,0,0,2.5301,-5.8456,0.5324,1
Er(Succ)+,NA,ErC4H4O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331130,-382336,-3.8,-4.8,0,0,0,0,0,8.4222,-4.0123,0.6063,1
U(Succ)+2,NA,UC4H4O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-298889,-352175,-31.9,30.1,0,0,0,0,0,36.6582,3.0968,1.5372,2
Ba(Glut),NA,BaC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-300284,-350844,44.1,28,0,0,0,0,0,19.8355,2.669,-0.3278,0
Mn(Glut),NA,MnC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-220699,-272813,31.5,36.2,0,0,0,0,0,26.2365,4.3393,-0.137,0
Co(Glut),NA,CoC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-179472,-233636,24.1,32.5,0,0,0,0,0,25.005,3.5856,-0.025,0
La(Glut)+,NA,LaC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-333010,-389502,7.1,3.1,0,0,0,0,0,11.6926,-2.403,0.4437,1
Y(Glut)+,NA,YC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-333124,-390348,1.7,4.6,0,0,0,0,0,13.2562,-2.0975,0.5256,1
Sc(Glut)+,NA,ScC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-311666,-368395,1,4.9,0,0,0,0,0,13.5476,-2.0364,0.5394,1
Th(Glut)+2,NA,ThC5H6O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-343991,-405398,-26.2,40.5,0,0,0,0,0,42.0857,5.2153,1.4574,2
Ca(Glut),NA,CaC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-297828,-350078,33.3,32.8,0,0,0,0,0,24.0159,3.6468,-0.1643,0
Pb(Glut),NA,PbC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-174065,-224383,45.4,27.6,0,0,0,0,0,19.4366,2.5875,-0.3475,0
Fe(Glut)+,NA,FeC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-179243,-236521,-2.6,6.2,0,0,0,0,0,12.9716,-1.7716,0.3794,1
Sm(Glut)+,NA,SmC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-328915,-386048,8,-3,0,0,0,0,0,8.0216,-3.6456,0.4322,1
UO2(Glut),NA,UO2C5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-397086,-466597,26.5,49.4,0,0,0,0,0,34.6054,7.0282,-0.0613,0
NpO2(Glut),NA,NpO2C5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-356890,-419969,39,51.4,0,0,0,0,0,34.195,7.4356,-0.2506,0
Er(Glut)+,NA,ErC5H6O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330056,-393643,2.9,6,0,0,0,0,0,13.9087,-1.8123,0.5055,1
Ca(Adip),NA,CaC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-294498,-354473,40,48.8,0,0,0,0,0,32.5446,6.906,-0.2657,0
Ba(Adip),NA,BaC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-296040,-354324,50.8,44,0,0,0,0,0,28.3642,5.9282,-0.4293,0
Co(Adip),NA,CoC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-174846,-236734,30.8,48.5,0,0,0,0,0,33.5335,6.8449,-0.1264,0
Ni(Adip),NA,NiC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-172446,-235092,28.3,44.6,0,0,0,0,0,31.5645,6.0504,-0.0886,0
Cu(Adip),NA,CuC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-147836,-209175,33.4,50.6,0,0,0,0,0,34.4353,7.2726,-0.1658,0
Zn(Adip),NA,ZnC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-197865,-260417,31.4,50,0,0,0,0,0,34.3368,7.1504,-0.1355,0
Cd(Adip),NA,CdC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-180774,-242268,37.4,52.8,0,0,0,0,0,35.218,7.7208,-0.2264,0
La(Adip)+,NA,LaC6H8O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-328984,-393200,13.8,19.1,0,0,0,0,0,20.2397,0.8561,0.3444,1
Pb(Adip),NA,PbC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-169999,-228040,52.1,43.6,0,0,0,0,0,27.9653,5.8467,-0.449,0
Sc(Adip)+,NA,ScC6H8O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-308486,-372939,7.7,20.9,0,0,0,0,0,22.0765,1.2227,0.4379,1
UO2(Adip),NA,UO2C6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-393770,-471004,33.2,65.4,0,0,0,0,0,43.1342,10.2874,-0.1628,0
Th(Adip)+2,NA,ThC6H8O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-335668,-404798,-19.5,56.5,0,0,0,0,0,50.6089,8.4745,1.3552,2
U(Adip)+2,NA,UC6H8O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-293872,-362605,-18.5,56.9,0,0,0,0,0,50.6956,8.5559,1.3375,2
UO2(Pime),NA,UO2C7H10O4,aq,PSK99,NA,2006-08-24,HKF,cal,-393281,-478239,39.9,83.3,0,0,0,0,0,52.7765,13.9336,-0.2642,0
Li(Oxal)-,NA,LiC2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-232103,-260234,29,20.9,0,0,0,0,0,28.3621,1.2227,1.1898,-1
Sr(Oxal),NA,SrC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-299844,-327046,22.1,-3.4,0,0,0,0,0,4.2183,-3.7271,0.0053,0
Ba(Oxal),NA,BaC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-299132,-325090,28.8,-5.6,0,0,0,0,0,2.0807,-4.1725,-0.0961,0
Fe(Succ),NA,FeC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-190155,-236054,18.6,21.4,0,0,0,0,0,19.1958,1.3246,0.0583,0
Li(Succ)-,NA,LiC4H4O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-235383,-280393,37.6,43.7,0,0,0,0,0,40.6322,5.8671,1.0592,-1
Cr(Succ),NA,CrC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-207493,-252918,19.3,22.3,0,0,0,0,0,19.6347,1.5079,0.0477,0
Na(Glut)-,NA,NaC5H6O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-227181,-279214,52,49.4,0,0,0,0,0,42.1545,7.0282,0.8417,-1
K(Glut)-,NA,KC5H6O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-232067,-282988,58.9,42.3,0,0,0,0,0,37.1189,5.5819,0.7371,-1
Li(Glut)-,NA,LiC5H6O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-234473,-287207,44.3,54.5,0,0,0,0,0,46.1157,8.067,0.958,-1
Cr(Glut),NA,CrC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-205917,-259066,26,33.1,0,0,0,0,0,25.116,3.7079,-0.0537,0
Fe(Glut),NA,FeC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-188527,-242149,25.3,32.2,0,0,0,0,0,24.6773,3.5245,-0.0431,0
Mg(Glut),NA,MgC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-274469,-330037,20.1,35,0,0,0,0,0,26.9765,4.0949,0.0356,0
Sr(Glut),NA,SrC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-300514,-352318,37.4,30.2,0,0,0,0,0,21.9732,3.1171,-0.2264,0
Na(Adip)-,NA,NaC6H8O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-223101,-282857,58.7,25.4,0,0,0,0,0,27.2406,2.1394,0.7402,-1
K(Adip)-,NA,KC6H8O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-227987,-286631,65.6,18.3,0,0,0,0,0,22.2054,0.6931,0.6356,-1
Li(Adip)-,NA,LiC6H8O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-230393,-290850,51,70.5,0,0,0,0,0,54.6467,11.3262,0.8568,-1
Mg(Adip),NA,MgC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-270712,-334004,26.8,51,0,0,0,0,0,35.5052,7.3541,-0.0659,0
Fe(Adip),NA,FeC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-184250,-245597,32,48.2,0,0,0,0,0,33.206,6.7837,-0.1446,0
Mn(Adip),NA,MnC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-217414,-277252,38.2,52.2,0,0,0,0,0,34.7653,7.5985,-0.2385,0
Sr(Adip),NA,SrC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-296914,-356443,44.1,46.2,0,0,0,0,0,30.5019,6.3763,-0.3278,0
Cr(Adip),NA,CrC6H8O4,aq,PSK99,NA,2006-08-24,HKF,cal,-201745,-262618,32.7,49.1,0,0,0,0,0,33.6447,6.9671,-0.1552,0
NaH2AsO4,NA,NaH2AsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-240179,-272608,41.2,37.8,41.1,7.3772,10.2352,1.1421,-3.2022,27.9202,4.6622,-0.038,0
KH2AsO4,NA,KH2AsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-244935,-274352,54.5,21.9,52.4,8.9277,14.0226,-0.484,-3.3587,18.6125,1.4173,-0.038,0
MgH2AsO4+,NA,MgH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-290910,-332717,-10.4,50.7,18.3,4.5105,3.2335,4.1483,-2.9127,42.265,7.2899,0.7009,1
CaH2AsO4+,NA,CaH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-314170,-348007,18.5,45.8,22.2,4.8949,4.1724,3.7452,-2.9515,35.3597,6.2862,0.2639,1
SrH2AsO4+,NA,SrH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-315896,-347841,27.3,40.1,22.9,4.9488,4.3041,3.6887,-2.957,30.8142,5.1312,0.1301,1
MnH2AsO4+,NA,MnH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-236482,-270828,14.5,53.5,23.3,5.0617,4.5799,3.5702,-2.9684,40.4264,7.8583,0.3244,1
FeH2AsO4+,NA,FeH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-205693,-243719,1,44.9,17.6,4.3531,2.849,4.3134,-2.8968,37.3097,6.1166,0.5283,1
CoH2AsO4+,NA,CoH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-193388,-232357,-1.5,45.2,13.9,3.8628,1.6516,4.8275,-2.8473,37.7921,6.1625,0.5664,1
NiH2AsO4+,NA,NiH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-193146,-233785,-7.1,36.4,10,3.358,0.4185,5.3569,-2.7963,33.4496,4.375,0.6516,1
CuH2AsO4+,NA,CuH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-166866,-204382,4.1,49.9,14.9,3.9712,1.9164,4.7138,-2.8583,39.7683,7.1249,0.4813,1
ZnH2AsO4+,NA,ZnH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-215927,-255372,-0.3,50.7,15.3,4.0397,2.0836,4.642,-2.8652,40.8741,7.2945,0.5485,1
PbH2AsO4+,NA,PbH2AsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-187896,-215577,44.7,34.1,25,5.1359,4.7611,3.4924,-2.9759,24.9084,3.9167,-0.1328,1
AlH2AsO4+2,NA,AlH2AsO4+2,aq,MA07,MA10,2007-09-12,HKF,cal,-299978,-350717,-57,34.9,-7.1,1.4491,-4.244,7.3587,-2.6036,44.5413,4.0694,1.9508,2
FeH2AsO4+2,NA,FeH2AsO4+2,aq,MA07,MA10,2007-09-12,HKF,cal,-189949,-235535,-39.9,66.2,1.1,2.4901,-1.7013,6.267,-2.7087,60.4374,10.4402,1.6927,2
NaHAsO4-,NA,NaHAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-234025,-272938,19.4,11,16.4,4.464,3.12,4.197,-2.908,24.8601,-0.79,1.3274,-1
KHAsO4-,NA,KHAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-238754,-275247,30.7,3.9,26.1,5.7282,6.2078,2.8713,-3.0357,19.1455,-2.2322,1.1561,-1
MgHAsO4,NA,MgHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-282655,-326456,-17.1,-3.4,-0.5,1.6885,-3.6591,7.1076,-2.6278,3.8675,-3.7233,-0.038,0
CaHAsO4,NA,CaHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-306038,-344341,3.5,-5.6,2,2.0228,-2.8426,6.757,-2.6615,2.5879,-4.1694,-0.038,0
SrHAsO4,NA,SrHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-307750,-344917,9.8,-8.1,2.4,2.0851,-2.6905,6.6917,-2.6678,1.1155,-4.6827,-0.038,0
MnHAsO4,NA,MnHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-229564,-268033,0.7,-2.1,2.7,2.1148,-2.618,6.6606,-2.6708,4.592,-3.4707,-0.038,0
FeHAsO4,NA,FeHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-196961,-237958,-8.9,-5.9,-0.9,1.6263,-3.8112,7.1729,-2.6215,2.3717,-4.2448,-0.038,0
CoHAsO4,NA,CoHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-187516,-229240,-10.7,-5.8,-3.2,1.3102,-4.5832,7.5044,-2.5896,2.4302,-4.2244,-0.038,0
NiHAsO4,NA,NiHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-185083,-227995,-14.7,-9.7,-5.7,0.9749,-5.4021,7.8559,-2.5557,0.1514,-5.0188,-0.038,0
CuHAsO4,NA,CuHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-160044,-200797,-6.7,-3.7,-2.6,1.3964,-4.3727,7.414,-2.5983,3.6572,-3.7966,-0.038,0
ZnHAsO4,NA,ZnHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-209827,-252128,-9.9,-3.4,-2.4,1.4251,-4.3025,7.3838,-2.6012,3.8733,-3.7213,-0.038,0
PbHAsO4,NA,PbHAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-180119,-214509,22.2,-10.7,3.7,2.2585,-2.267,6.5099,-2.6853,-0.4328,-5.2225,-0.038,0
AlHAsO4+,NA,AlHAsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-295884,-343378,-46.1,-37.3,-8.2,1.0572,-5.2011,7.7697,-2.564,-4.1613,-10.6336,1.242,1
FeHAsO4+,NA,FeHAsO4+,aq,MA07,MA10,2007-09-12,HKF,cal,-188188,-232211,-34.7,-23.4,-4.9,1.4545,-4.2306,7.353,-2.6042,2.37,-7.8022,1.0694,1
NaAsO4-2,NA,NaAsO4-2,aq,MA07,MA10,2007-09-12,HKF,cal,-223700,-253943,48.5,-38.4,-17,0.2824,-7.0935,8.5822,-2.4858,6.8433,-10.8648,2.5085,-2
KAsO4-2,NA,KAsO4-2,aq,MA07,MA10,2007-09-12,HKF,cal,-228428,-249049,84,-45.5,-9.64,1.1121,-5.0669,7.712,-2.5696,-2.2416,-12.307,1.9714,-2
MgAsO4-,NA,MgAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-271474,-307316,9.64,-55,-25.98,-1.3284,-11.0278,10.2713,-2.3232,-12.33,-14.2311,1.3662,-1
CaAsO4-,NA,CaAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-294913,-323114,37.4,-57.2,-25.5,-1.3685,-11.1259,10.3134,-2.3191,-17.4821,-14.6772,1.0531,-1
SrAsO4-,NA,SrAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-296243,-323239,43.9,-59.7,-25.41,-1.3889,-11.1758,10.3349,-2.317,-19.8655,-15.1905,0.9562,-1
MnAsO4-,NA,MnAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-218289,-247805,30.7,-53.7,-25.37,-1.2541,-10.8464,10.1934,-2.3307,-14.5434,-13.9785,1.339,-1
FeAsO4-,NA,FeAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-186668,-218541,21.7,-57.5,-26.07,-1.3653,-11.1181,10.3101,-2.3194,-15.504,-14.7525,1.2932,-1
CoAsO4-,NA,CoAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-177190,-210481,17.6,-57.4,-26.53,-1.4073,-11.2205,10.3541,-2.3152,-14.8722,-14.7322,1.3555,-1
NiAsO4-,NA,NiAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-176304,-211320,11.8,-61.3,-27.01,-1.4432,-11.3083,10.3918,-2.3116,-16.3404,-15.5266,1.4434,-1
CuAsO4-,NA,CuAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-151743,-183607,23.1,-55.3,-26.4,-1.4178,-11.2463,10.3651,-2.3141,-14.418,-14.3044,1.2716,-1
ZnAsO4-,NA,ZnAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-200121,-233853,18.9,-55,-26.36,-1.3907,-11.1799,10.3366,-2.3169,-13.6104,-14.229,1.3358,-1
PbAsO4-,NA,PbAsO4-,aq,MA07,MA10,2007-09-12,HKF,cal,-169793,-194437,54.9,-62.3,-25.16,-1.4108,-11.2291,10.3577,-2.3148,-22.9414,-15.7303,0.7904,-1
AlAsO4,NA,AlAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-285558,-330011,-35.9,-60.2,-9.75,0.418,-6.7624,8.44,-2.4995,-29.3427,-15.3014,-0.038,0
FeAsO4,NA,FeAsO4,aq,MA07,MA10,2007-09-12,HKF,cal,-177862,-218546,-23.5,-84.8,-13.09,-0.0391,-7.8787,8.9193,-2.4533,-43.7161,-20.3124,-0.038,0
NaH2AsO3,NA,NaH2AsO3,aq,MA07,MA10,2007-09-12,HKF,cal,-203270,-228832,39.7,28.4,32.7,6.2236,7.4178,2.3518,-3.0857,22.4338,2.7495,-0.038,0
AgH2AsO3,NA,AgH2AsO3,aq,MA07,MA10,2007-09-12,HKF,cal,-123526,-147071,44.3,25.8,33,6.2709,7.5332,2.3022,-3.0905,20.9088,2.2178,-0.038,0
MgH2AsO3+,NA,MgH2AsO3+,aq,MA07,MA10,2007-09-12,HKF,cal,-251410,-286183,-11.3,41.3,9.9,3.3617,0.4276,5.353,-2.7967,36.9078,5.3772,0.7149,1
CaH2AsO3+,NA,CaH2AsO3+,aq,MA07,MA10,2007-09-12,HKF,cal,-274922,-301872,17.1,36.4,13.8,3.7486,1.3726,4.9473,-2.8358,30.0706,4.3735,0.2853,1
SrH2AsO3+,NA,SrH2AsO3+,aq,MA07,MA10,2007-09-12,HKF,cal,-275601,-300702,25.8,30.7,14.5,3.8032,1.506,4.89,-2.8413,25.5459,3.2185,0.1538,1
BaH2AsO3+,NA,BaH2AsO3+,aq,MA07,MA10,2007-09-12,HKF,cal,-276315,-297936,40.1,25.6,19.9,4.4634,3.1185,4.1977,-2.908,20.5926,2.1872,-0.0628,1
