name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
natrolite,Ntr,Na2(Al2Si3)O10*2H2O,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,101.6,NA,169.72,95.76,0.04008,-1506000,0,0,0,0,848
natrolite,Ntr,Na2(Al2Si3)O10*2H2O,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,3.895,NA,102.8233,NA,169.72,92.57,0.04634,-1776000,0,0,0,0,1000
nepheline,Ne,Na(AlSi)O4,cr,HDNB78,NA,1978-05-05,CGL,cal,-472872,-500241,29.72,NA,54.16,35.908062,0.006457918,-732796.5,0,0,0,0,1500
paragonite,Pg,NaAl2(AlSi3)O10(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,-1326012,-1416963,66.4,NA,132.53,97.43,0.0245,-2644000,0,0,0,0,1000
pargasite,Prg,Na(Ca2Mg4Al)(Al2Si6)O22(OH)2,cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-2846728,-3016624,160,NA,273.5,205.8,0.04166,-5021000,0,0,0,0,1000
PD-oxyannite,Pd-Oxn,KFe3(AlSi3)O10(OH)O-,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,68.5,NA,143.2,88.34,0.05412,-1806000,0,0,0,0,848
PD-oxyannite,Pd-Oxn,KFe3(AlSi3)O10(OH)O-,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-11.741,NA,64.83,NA,143.2,97.91,0.03534,-996000,0,0,0,0,950
PD-oxyannite,Pd-Oxn,KFe3(AlSi3)O10(OH)O-,cr3,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-255.019,NA,58.562,NA,143.2,116.68,0.00744,-463000,0,0,0,0,1050
PD-oxyannite,Pd-Oxn,KFe3(AlSi3)O10(OH)O-,cr4,HDNB78,OBIGT.1,1978-05-05,CGL,cal,1423.403,NA,64.6847,NA,143.2,110.24,0.01008,-463000,0,0,0,0,1100
periclase,Per,MgO,cr,HDNB78,NA,1978-05-05,CGL,cal,-136086,-143800,6.44,NA,11.248,10.18,0.00174,-148000,0,0,0,0,2100
phlogopite,Phl,KMg3(AlSi3)O10(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,-1396187,-1488067,76.1,NA,149.66,100.61,0.02878,-2150000,0,0,0,0,1000
prehnite,Prh,Ca2Al2Si3O10(OH)2,cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-1390097,-1481649,65,NA,140.33,91.6,0.03782,-1960000,0,0,0,0,848
prehnite,Prh,Ca2Al2Si3O10(OH)2,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-1390108.741,NA,61.33,NA,140.33,101.17,0.01904,-1150000,0,0,0,0,1000
pyrope,Prp,Mg3Al2Si3O12,cr,HDNB78,RH95.3,2020-07-06,CGL,cal,-1418380,-1502151,63.64,77.86,113.27,91.69,0.03264,-2092000,0,0,0,0,848
pyrope,Prp,Mg3Al2Si3O12,cr2,HDNB78,OBIGT.1,2020-07-06,CGL,cal,-1418391.741,NA,59.97,NA,113.27,101.26,0.01386,-1282000,0,0,0,0,1800
pyrophyllite,Prl,Al2Si4O10(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,-1255997,-1345313,57.2,NA,126.6,79.432,0.039214,-1728200,0,0,0,0,800
quartz,Qtz,SiO2,cr,HDNB78,NA,1978-05-05,CGL,cal,-204646,-217650,9.88,NA,22.688,11.22,0.0082,-270000,0,0,0,0,848
quartz,Qtz,SiO2,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-204461.901,-217728.651,8.9986,NA,23.06,14.41,0.00194,0,0,0,0,0,2000
richterite,Rct,Na2(CaMg5)Si8O22(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,137.6,NA,272.8,194.8,0.0611,-4615000,0,0,0,0,800
riebeckite,Rbk,Na2(Fe3Fe2)Si8O22(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,156.6,NA,274.9,192.09,0.07614,-4299000,0,0,0,0,950
riebeckite,Rbk,Na2(Fe3Fe2)Si8O22(OH)2,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-160.892,NA,152.4269,NA,274.9,204.6,0.05754,-3944000,0,0,0,0,1050
riebeckite,Rbk,Na2(Fe3Fe2)Si8O22(OH)2,cr3,HDNB78,OBIGT.1,1978-05-05,CGL,cal,956.799,NA,156.5045,NA,274.9,200.31,0.0593,-3944000,0,0,0,0,1500
"sanidine,high",Hi-Sa,K(AlSi3)O8,cr,HDNB78,NA,1978-05-05,CGL,cal,-893738,-946538,54.53,NA,109.008,63.83,0.0129,-1705000,0,0,0,0,1400
sepiolite,Sep,Mg4Si6O15(OH)2(H2O)2*4H2O,cr,HDNB78,NA,1978-05-05,CGL,cal,-2211192,-2418000,146.6,NA,285.6,157.92,0.1043,-1868000,0,0,0,0,800
sillimanite,Sil,Al2SiO5,cr,HDNB78,NA,1978-05-05,CGL,cal,-580091,-615099,23.13,NA,49.9,40.023988,0.007390511,-1167405.3,0,0,0,0,1200
spessartine,Sps,Mn3Al2Si3O12,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,74.5,NA,117.9,94.48,0.03324,-1912000,0,0,0,0,848
spessartine,Sps,Mn3Al2Si3O12,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-11.741,NA,70.83,NA,117.9,104.05,0.01446,-1102000,0,0,0,0,1800
spinel,Spn,MgAl2O4,cr,HDNB78,NA,1978-05-05,CGL,cal,-517006,-546847,19.27,NA,39.71,36.772808,0.006415456,-970879.2,0,0,0,0,2000
staurolite,St,Fe2Al9Si4O23(OH),cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,117.1,NA,224.4,207.12,0.03694,-5722000,0,0,0,0,1000
stilbite,Stb,NaCa2(Al5Si13)O36*14H2O,cr,HDNB78,NA,1978-05-05,CGL,cal,NA,NA,399.3,NA,649.91,390.55,0.13768,-4984000,0,0,0,0,848
stilbite,Stb,NaCa2(Al5Si13)O36*14H2O,cr2,HDNB78,OBIGT.1,1978-05-05,CGL,cal,-11.741,NA,395.63,NA,649.91,400.12,0.1189,-4174000,0,0,0,0,1000
talc,Tcl,Mg3Si4O10(OH)2,cr,HDNB78,NA,1978-05-05,CGL,cal,-1320188,-1410920,62.34,NA,136.25,82.482,0.041614,-1334200,0,0,0,0,800
tremolite,Tr,(Ca2Mg5)Si8O22(OH)2,cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-2770245,-2944038,131.19,NA,272.92,188.222,0.057294,-4482200,0,0,0,0,800
wairakite,Wai,Ca(Al2Si4)O12*2H2O,cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-1477432,-1579333,105.1,NA,186.87,100.4,0.04447,-1643000,0,0,0,0,1000
wollastonite,Wo,CaSiO3,cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-369225,-389590,19.6,NA,39.93,26.64,0.0036,-652000,0,0,0,0,1400
zoisite,Zo,Ca2Al3Si3O12(OH),cr,HDNB78,SPRONS92.2,1990-03-15,CGL,cal,-1549179,-1643691,70.74,NA,135.9,106.118,0.025214,-2714500,0,0,0,0,700
rutile,TiO2,TiO2,cr,RHF78.4,BH83,1992-03-31,CGL,cal,-212883,-226101,12.02,NA,18.82,15.01442,0.002720501,-236536.4,0,0,0,0,1800
titanite,Ti-SPHENE,CaTiSiO5,cr,RHF78.4,SPRONS92.1,1992-03-31,CGL,cal,-587349,-621180,30.88,NA,55.65,42.23422,0.005703951,-952503.8,0,0,0,0,1800
